FID_parking_and_zoning_all,FID_allzoning_rp,OBJECTID,perimeter,zoning_,zoning_id,zon_new,shape_leng,correction,full_zonin,legendtype,municode,status,created_us,created_da,last_edite,last_edi_1,pghdb_sde_,GlobalID,Shape__Are,Shape__Len,FID_parking_geom_1_rp,F_id,access,amenity,fee,parking,type,name,source,surface,alt_name,building,capacity_disabled,operator,covered,layer,building_levels,capacity,website,addr_housenumber,addr_street,created_by,survey_date,source_geometry,operator_short,operator_type,operator_website,operator_wikidata,operator_wikipedia,addr_city,addr_postcode,addr_state,park_ride,building_colour,check_date,roof_shape,supervised,maxheight,note,description,opening_hours,source_fee,source_opening_hours,network,public_transport,F_relations,source_addr,source_maxheight,check_date_fee,barrier,maxstay,fixme,ele,gnis_feature_id,charge,height,payment_cash,payment_credit_cards,goods,lit,source_capacity,source_name,bicycle,foot,source_building,man_made,wheelchair,phone,bridge,demolished_amenity,building_part,orientation,acreage,squarefootage,FID_PGHNeighborhoodBoundaries,fid_blockg,statefp10,countyfp10,tractce10,blkgrpce10,geoid10,namelsad10,mtfcc10,funcstat10,aland10,awater10,intptlat10,intptlon10,shape_leng_1,fid_neighb,perimeter_1,neighbor_,neighbor_i,hood,hood_no,acres,sqmiles,dpwdiv,unique_id,sectors,shape_le_1,shape_ar_1,page_number,plannerassign,created_user,created_date,last_edited_user,last_edited_date,temp,pghdb_sde_Neighborhood_2010_are,iz_indicator,izstart_year,izstart_month,Shape_Length,Shape_Area
374,939,945,80078.301814620004734,1003,1003,UI,85112.974310899997363, ,URBAN INDUSTRIAL,Urban Industrial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.07UI*,Approved, ,, ,,22196100.515664000064135,1f983e99-8787-495f-934c-d206eb9bbba4,8927214.023681640625000,41351.920988656500413,776,way/647484810,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.192336655871568,8378.184729765485827,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,389.561895313052389,8378.184729765485827
418,939,945,80078.301814620004734,1003,1003,UI,85112.974310899997363, ,URBAN INDUSTRIAL,Urban Industrial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.07UI*,Approved, ,, ,,22196100.515664000064135,1f983e99-8787-495f-934c-d206eb9bbba4,8927214.023681640625000,41351.920988656500413,798,way/652022294,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.588403975056619,112750.877153466310119,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,1157.925951626128835,75320.282330453163013
370,939,945,80078.301814620004734,1003,1003,UI,85112.974310899997363, ,URBAN INDUSTRIAL,Urban Industrial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.07UI*,Approved, ,, ,,22196100.515664000064135,1f983e99-8787-495f-934c-d206eb9bbba4,8927214.023681640625000,41351.920988656500413,778,way/647490061,yes,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.341083638767116,14857.603304695585393,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,676.894266532016104,14857.603304695585393
371,939,945,80078.301814620004734,1003,1003,UI,85112.974310899997363, ,URBAN INDUSTRIAL,Urban Industrial,http://library.municode.com/HTML/13525/level4/PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI.html#PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH904MIUSZODI_904.07UI*,Approved, ,, ,,22196100.515664000064135,1f983e99-8787-495f-934c-d206eb9bbba4,8927214.023681640625000,41351.920988656500413,782,way/647507744,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.180974962654028,7883.269373209467631,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,356.866172076781027,7883.269373209467631
253,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,237,way/242356958,yes,parking,,multi-storey,,Cork Factory Garage,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.479104601450345,64429.796439177000138,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,1015.459503269273682,64429.796439177000138
262,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,371,way/331907373,private,parking,,surface,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.872210074509837,37993.470845648480463,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,1012.142543783351471,37993.470845648480463
263,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,372,way/331907375,private,parking,,surface,,,bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.463864755516241,20205.948750287443545,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,831.336486535917516,20205.948750287443545
264,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,395,way/362854783,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.249380404415353,54423.010416332741443,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,988.805866983767146,54423.010416332741443
268,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,474,way/420321780,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253791148040522,11055.142408645131582,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,542.709303384527516,11055.142408645131582
272,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,680,way/642799756,private,parking,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078476275282117,3418.426551289007875,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,400.164478592574710,3418.426551289007875
273,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,681,way/642799766,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071689878459666,3122.811105703056455,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,393.632417464123648,3122.811105703056455
274,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,682,way/642810110,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602160903659876,26230.128963424194808,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,815.368495880047362,26230.128963424194808
275,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,683,way/642810113,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.407994852382772,17772.255769793562649,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,735.448430360425846,17772.255769793562649
276,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,684,way/642810118,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.092557903053429,4031.822257007373992,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,267.022531962855396,4031.822257007373992
278,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,686,way/643927000,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096673104253212,4211.080421269892213,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,281.065427352786514,4211.080421269892213
279,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,687,way/645289111,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.106363005577616,4633.172522960957394,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,318.644883022743500,4633.172522960957394
280,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,688,way/645300376,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161268937529637,7024.874918790973425,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,459.229876647705566,7024.874918790973425
281,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,689,way/645305553,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140191609048683,6106.746490160649955,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,362.483079444926489,6106.746490160649955
282,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,690,way/645305562,yes,parking,yes,multi-storey,,The Hub at 3 Crossings,,paved,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.236533953935272,53863.419033420446794,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,1156.675736648633119,53863.419033420446794
283,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,691,way/645310881,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.482787737338300,64590.233838456319063,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,1837.167924367231535,64590.233838456319063
284,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,692,way/645318646,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.469425721880525,20448.184445115672133,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,740.192391346321529,20448.184445115672133
285,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,693,way/645318648,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547781086040047,23861.344107904431439,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,819.883252899795934,23861.344107904431439
286,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,694,way/645318659,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485517644450284,21149.148592254354298,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,889.433686288232138,21149.148592254354298
287,990,996,45858.669284180003160,0,0,RIV-IMU,45858.669284180003160, ,RIVERFRONT INDUSTRIAL MIXED USE,Riverfront,https://library.municode.com/pa/pittsburgh/codes/code_of_ordinances?nodeId=PIZOCO_TITNINEZOCO_ARTIIBAZODI_CH905SPPUDI_905.04RIRI,Approved, ,, ,,26906963.745421499013901,14751e39-92a8-4a36-856c-92dc20460388,27066362.922119099646807,45975.662042331503471,695,way/645327750,private,parking,,surface,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719961271871869,31361.513002738589421,82,5,42,003,020300,1,420030203001,Block Group 1,G5030,S,1593129.000000000000000,329216.000000000000000,+40.4544996,-079.9812762,24019.532864799999516,5,136797.979284780012676,28,2110,Strip District,80,389.240678660000015,0.608188560000000,1,23,13,23903.077852200000052,16947852.968299999833107,15,Alex Peppers,SDE,8/14/2020 12:57:28.000,SDE,8/14/2020 13:02:50.000,,16947852.000000000000000,,,,923.451313883459306,31361.513002738589421
